S/T code,S/T name,LGA_code,LGA name,Males,Male_Percent,Females,Female_Percent,Overall,Overall_Percent
1,New South Wales,17350,Temora,769,25.8835409,878,28.71157619,1647,27.31796318
1,New South Wales,17400,Tenterfield,1178,34.26410704,1121,31.71145686,2299,32.97002725
1,New South Wales,17420,The Hills,14130,13.710726,15979,15.23245727,30109,14.47833467
1,New South Wales,17550,Tweed,12232,25.43141087,14095,27.70842753,26327,26.60179656
1,New South Wales,17620,Upper Hunter,1493,20.6357982,1568,22.0751795,3061,21.34886316
1,New South Wales,17640,Upper Lachlan,1149,25.72196105,1039,24.51049776,2188,25.13209281
1,New South Wales,17650,Uralla,674,23.16947405,697,22.21159975,1371,22.67239954
1,New South Wales,17750,Wagga Wagga,5206,15.41787597,6197,17.73104435,11403,16.5943885
1,New South Wales,17850,Walcha,452,30.23411371,429,29.12423625,881,29.68328841
1,New South Wales,17900,Walgett,658,23.90988372,572,20.67220817,1230,22.28664613
1,New South Wales,17950,Warren,296,22.54379284,332,26.14173228,628,24.31281456
1,New South Wales,18020,Warrumbungle,1307,27.99314628,1327,29.10726036,2634,28.54356307
1,New South Wales,18050,Waverley,4019,11.49139361,4784,13.1284303,8803,12.32671465
1,New South Wales,18100,Weddin,576,31.20260022,527,29.7740113,1103,30.50331858
1,New South Wales,18200,Wentworth,877,21.66501976,767,21.07142857,1644,21.38397503
1,New South Wales,18250,Willoughby,5358,14.21182462,6718,16.72267443,12076,15.50710121
1,New South Wales,18350,Wingecarribee,6799,26.32414434,8028,29.42707379,14827,27.91805532
1,New South Wales,18400,Wollondilly,4194,14.46306642,4450,15.54965406,8644,15.00277701
1,New South Wales,18450,Wollongong,18418,16.89027466,21723,19.73096207,40141,18.31743033
1,New South Wales,18500,Woollahra,4910,19.21646902,6094,20.93510598,11004,20.13172338
1,New South Wales,18710,Yass Valley,1559,17.9401611,1671,19.01672926,3230,18.48143274
1,New South Wales,19399,Unincorporated NSW,115,23.18548387,84,16.24758221,199,19.64461994
2,Victoria,20110,Alpine,1701,25.82359192,1802,27.3237301,3503,26.57411622
2,Victoria,20260,Ararat,1458,23.6381323,1447,26.237534,2905,24.86518874
2,Victoria,20570,Ballarat,9904,17.31650173,12211,20.03675566,22115,18.71979143
2,Victoria,20660,Banyule,10817,17.09765119,13286,20.02834057,24103,18.59770683
2,Victoria,20740,Bass Coast,6271,30.02202221,6637,30.38780276,12908,30.20899155
2,Victoria,20830,Baw Baw,6223,21.05922166,6892,22.16504792,13115,21.62621199
2,Victoria,20910,Bayside (Vic.),9834,19.70504549,12327,22.67409778,22161,21.2530689
2,Victoria,21010,Benalla,2079,29.28994083,2244,30.19781994,4323,29.75428453
2,Victoria,21110,Boroondara,13836,16.5091638,17539,19.3311951,31375,17.97613114
2,Victoria,21180,Brimbank,15296,15.51444336,17535,17.99310444,32831,16.74657988
2,Victoria,21270,Buloke,902,28.91952549,898,30.74289627,1800,29.8013245
2,Victoria,21370,Campaspe,4714,24.93124603,4971,25.63560415,9685,25.28786652
2,Victoria,21450,Cardinia,7413,11.77320734,8588,13.41979842,16001,12.6031821
2,Victoria,21610,Casey,19791,10.06279395,22666,11.59771791,42457,10.82782893
2,Victoria,21670,Central Goldfields,2096,30.92813929,2125,31.26379285,4221,31.09621335
2,Victoria,21750,Colac Otway,2644,23.62612814,2826,25.50081213,5470,24.55888295
2,Victoria,21830,Corangamite,1990,24.68676343,2074,26.29643718,4064,25.48281916
2,Victoria,21890,Darebin,9778,12.87375087,12225,15.33299887,22003,14.13320658
2,Victoria,22110,East Gippsland,7684,31.72715636,7801,31.25400641,15485,31.48701682
2,Victoria,22170,Frankston,10773,15.33435819,12979,17.884308,23752,16.63002535
2,Victoria,22250,Gannawarra,1609,30.98998459,1626,31.10175976,3235,31.04606526
2,Victoria,22310,Glen Eira,10963,14.38449629,13784,17.09685822,24747,15.7788022
2,Victoria,22410,Glenelg,2654,26.561249,2711,27.02891326,5365,26.79552492
2,Victoria,22490,Golden Plains,2151,16.1015046,1928,15.4747572,4079,15.79905492
2,Victoria,22620,Greater Bendigo,11536,19.08322443,13252,20.79625881,24788,19.96231095
2,Victoria,22670,Greater Dandenong,11779,14.14215392,13725,17.04926586,25504,15.57096806
2,Victoria,22750,Greater Geelong,25019,18.10412822,30347,20.98482858,55366,19.57717046
2,Victoria,22830,Greater Shepparton,6380,18.50187049,7044,20.32783101,13424,19.41708252
2,Victoria,22910,Hepburn,2307,28.16505921,2493,29.40205213,4800,28.79424115
2,Victoria,22980,Hindmarsh,802,28.58161083,777,28.2237559,1579,28.40438928
2,Victoria,23110,Hobsons Bay,6871,14.95939562,8340,17.44514402,15211,16.22714374
2,Victoria,23190,Horsham,2034,20.27107833,2367,23.02305223,4401,21.66379523
2,Victoria,23270,Hume,13179,9.992720986,15169,11.59018322,28348,10.78838806
2,Victoria,23350,Indigo,2105,24.27912341,2142,23.82117438,4247,24.04597441
2,Victoria,23430,Kingston (Vic.),13329,16.69882235,16788,20.00858124,30117,18.3949818
2,Victoria,23670,Knox,13372,16.80173898,16020,19.49403132,29392,18.16945464
2,Victoria,23810,Latrobe (Vic.),7842,20.45223378,8805,22.11700284,16647,21.30025335
2,Victoria,23940,Loddon,1198,30.10050251,1128,29.94425272,2326,30.02452562
2,Victoria,24130,Macedon Ranges,5045,19.32579966,5424,20.22748462,10469,19.78269085
2,Victoria,24210,Manningham,12659,20.13584017,15535,23.30972602,28194,21.76907516
2,Victoria,24250,Mansfield,1419,27.62312634,1389,25.67942318,2808,26.62620899
2,Victoria,24330,Maribyrnong,4386,9.44261448,5229,11.53973473,9615,10.47819359
2,Victoria,24410,Maroondah,9097,15.94817763,11587,19.18599838,20684,17.61329768
2,Victoria,24600,Melbourne,5300,5.972638554,5969,6.732612962,11269,6.352454396
2,Victoria,24650,Melton,8496,8.229368462,9550,9.287173004,18046,8.757218421
2,Victoria,24700,Merri-bek,9635,10.83960534,12949,14.02378271,22584,12.46199434
2,Victoria,24780,Mildura,5349,18.7631542,6020,20.72574537,11369,19.75362268
2,Victoria,24850,Mitchell,3843,14.11777672,4131,15.58750283,7974,14.84280476
2,Victoria,24900,Moira,4252,27.51747347,4356,28.42785355,8608,27.97075548
2,Victoria,24970,Monash,15410,15.0772452,19157,18.90126587,34567,16.98123403
2,Victoria,25060,Moonee Valley,9493,15.42398492,12060,18.57127458,21553,17.0398305
2,Victoria,25150,Moorabool,3202,16.48051881,3514,17.87112852,6716,17.17998567
2,Victoria,25340,Mornington Peninsula,21743,26.36569779,25595,29.15945133,47338,27.80613594
2,Victoria,25430,Mount Alexander,2881,27.90855372,3157,30.790988,6038,29.34486781
2,Victoria,25490,Moyne,1973,22.63133746,1966,22.10976158,3939,22.36797274
2,Victoria,25620,Murrindindi,2171,26.7991606,1982,26.85272998,4153,26.82469965
2,Victoria,25710,Nillumbik,5385,17.1721037,5776,18.10374549,11161,17.64194487
2,Victoria,25810,Northern Grampians,1617,26.89173458,1589,27.08830549,3206,26.98880377
2,Victoria,25900,Port Phillip,6978,12.99296168,7671,13.74509488,14649,13.37624983
2,Victoria,25990,Pyrenees,1152,28.28382028,997,26.85160248,2149,27.60082199
2,Victoria,26080,Queenscliffe,743,48.53037231,818,47.92032806,1561,48.20877085
2,Victoria,26170,South Gippsland,4125,26.86071498,4263,27.56368809,8388,27.21344451
2,Victoria,26260,Southern Grampians,2023,25.00308985,2297,27.41377253,4320,26.2295082
2,Victoria,26350,Stonnington,7950,14.89377646,10171,17.54921752,18121,16.27610365
2,Victoria,26430,Strathbogie,1867,32.35701906,1861,32.04201102,3728,32.1989981
2,Victoria,26490,Surf Coast,3898,19.93352084,4076,20.65156812,7974,20.29420747
2,Victoria,26610,Swan Hill,1977,18.45076995,2185,20.81547109,4162,19.62096926
2,Victoria,26670,Towong,959,30.02504696,888,29.12430305,1847,29.58513535
2,Victoria,26700,Wangaratta,3479,23.93697537,3875,25.05171968,7354,24.51169922
2,Victoria,26730,Warrnambool,3450,19.79118862,4212,22.79837618,7662,21.33845768
2,Victoria,26810,Wellington,5411,23.15361575,5554,24.40889514,10965,23.77287312
2,Victoria,26890,West Wimmera,557,27.82217782,547,28.32729156,1104,28.07017544
2,Victoria,26980,Whitehorse,13807,15.81177495,17891,19.5919753,31698,17.74416561
2,Victoria,27070,Whittlesea,14213,11.62047257,16860,13.73870387,31073,12.68135608
2,Victoria,27170,Wodonga,3659,16.91084716,4316,19.06444631,7975,18.01201554
2,Victoria,27260,Wyndham,11360,6.899358044,13025,8.169524694,24385,7.524214177
2,Victoria,27350,Yarra,4962,10.35086987,6043,12.20561503,11005,11.29320253
2,Victoria,27450,Yarra Ranges,13385,17.01800336,15268,19.07498563,28653,18.05550304
2,Victoria,27630,Yarriambiack,938,28.7377451,966,30.912,1904,29.80122085
2,Victoria,29399,Unincorporated Vic,75,15.12096774,40,8.75273523,115,12.06715635
3,Queensland,30250,Aurukun,25,4.716981132,38,6.08974359,63,5.459272097
3,Queensland,30300,Balonne,374,16.88487585,360,16.90140845,734,16.89298044
3,Queensland,30370,Banana,1281,16.66233091,1144,15.82077168,2425,16.25444065
3,Queensland,30410,Barcaldine,285,19.70954357,278,19.19889503,563,19.45404285
3,Queensland,30450,Barcoo,24,15,12,7.643312102,36,11.35646688
3,Queensland,30760,Blackall Tambo,269,27.22672065,250,25.90673575,519,26.57450077
3,Queensland,30900,Boulia,38,16.52173913,32,12.90322581,70,14.64435146
3,Queensland,31000,Brisbane,79188,12.05917199,95618,14.34628657,174806,13.21123188
3,Queensland,31750,Bulloo,27,13.91752577,24,15.78947368,51,14.73988439
3,Queensland,31820,Bundaberg,13330,25.98440546,14068,26.61067605,27398,26.30224833
3,Queensland,31900,Burdekin,2039,23.43678161,2085,25.06009615,4124,24.23031727
3,Queensland,31950,Burke,40,15.38461538,31,17.41573034,71,16.21004566
3,Queensland,32080,Cairns,13817,15.91013772,14131,15.95749486,27948,15.93404714
3,Queensland,32250,Carpentaria,162,13.91752577,105,10.01908397,267,12.07052441
3,Queensland,32260,Cassowary Coast,3723,24.2588128,3402,23.26153846,7125,23.77218737
3,Queensland,32270,Central Highlands (Qld),1596,10.54579093,1389,10.03685237,2985,10.30269561
3,Queensland,32310,Charters Towers,1352,22.46220302,1270,21.18785452,2622,21.82635478
3,Queensland,32330,Cherbourg,49,7.753164557,53,8.386075949,102,8.069620253
3,Queensland,32450,Cloncurry,238,10.82802548,175,10.58681186,413,10.72448715
3,Queensland,32500,Cook,518,20.46621889,332,14.88789238,850,17.85339214
3,Queensland,32600,Croydon,28,20.4379562,5,3.759398496,33,12.22222222
3,Queensland,32750,Diamantina,20,12.5,16,14.28571429,36,13.23529412
3,Queensland,32770,Doomadgee,35,4.672897196,33,4.634831461,68,4.654346338
3,Queensland,32810,Douglas,1443,22.11494253,1235,19.5938442,2678,20.87620829
3,Queensland,33100,Etheridge,88,23.40425532,83,23.71428571,171,23.55371901
3,Queensland,33200,Flinders (Qld),162,21.34387352,157,20,319,20.66062176
3,Queensland,33220,Fraser Coast,17395,30.08734757,18427,30.64781705,35822,30.37307105
3,Queensland,33360,Gladstone,5081,15.00546351,4698,14.24758901,9779,14.63155532
3,Queensland,33430,Gold Coast,54113,16.63331581,62771,18.42099085,116884,17.54785786
3,Queensland,33610,Goondiwindi,1063,20.27465192,1005,19.29353043,2068,19.78568695
3,Queensland,33620,Gympie,7219,25.92659101,7191,25.39015606,14410,25.65609087
3,Queensland,33800,Hinchinbrook,1656,29.27864215,1616,29.58623215,3272,29.42975355
3,Queensland,33830,Hope Vale,40,7.547169811,38,7.661290323,78,7.602339181
3,Queensland,33960,Ipswich,13289,10.6237209,15219,12.07282247,28508,11.35107586
3,Queensland,33980,Isaac,963,7.423681776,676,6.725029845,1639,7.118658791
3,Queensland,34420,Kowanyama,38,6.643356643,34,5.913043478,72,6.277244987
3,Queensland,34530,Livingstone,4426,20.55258881,4366,21.43242845,8792,20.98028922
3,Queensland,34570,Lockhart River,30,8.474576271,32,10.03134796,62,9.212481426
3,Queensland,34580,Lockyer Valley,3814,17.44978725,3860,17.55343338,7674,17.50176751
3,Queensland,34590,Logan,22895,12.21750847,26248,13.78730736,49143,13.0086057
3,Queensland,34710,Longreach,338,18.25053996,321,17.02917772,659,17.63446615
3,Queensland,34770,Mackay,9856,15.40216593,10130,16.10083286,19986,15.74854027
3,Queensland,34800,McKinlay,62,13.5371179,49,12.53196931,111,13.07420495
3,Queensland,34830,Mapoon,25,11.26126126,26,10.69958848,51,10.96774194
3,Queensland,34860,Maranoa,1102,16.53413353,1062,16.11532625,2164,16.32591475
3,Queensland,34880,Mareeba,2534,20.24123333,2418,21.62210498,4952,20.89275167
3,Queensland,35010,Moreton Bay,42150,16.80307119,48367,18.65600543,90517,17.74481282
3,Queensland,35250,Mornington,41,8.08678501,42,7.342657343,83,7.692307692
3,Queensland,35300,Mount Isa,816,8.35209826,723,7.880108992,1539,8.123515439
3,Queensland,35600,Murweh,408,21.4849921,407,19.69037252,815,20.54967221
3,Queensland,35670,Napranum,29,6.318082789,35,7.52688172,64,6.926406926
3,Queensland,35740,Noosa,7880,27.76896783,8468,28.23607869,16348,28.00897768
3,Queensland,35760,North Burnett,1464,27.5862069,1356,26.87809713,2820,27.24111283
3,Queensland,35780,Northern Peninsula Area,80,5.528680028,72,4.928131417,152,5.22696011
3,Queensland,35790,Palm Island,77,7.169459963,67,5.877192982,144,6.504065041
3,Queensland,35800,Paroo,182,20.42648709,153,18.34532374,335,19.42028986
3,Queensland,36070,Pormpuraaw,27,8.333333333,32,10,59,9.161490683
3,Queensland,36150,Quilpie,63,18.5840708,69,18.64864865,132,18.61777151
3,Queensland,36250,Redland,16480,20.1068788,19086,22.49460794,35566,21.32139153
3,Queensland,36300,Richmond,68,16.83168317,42,11.14058355,110,14.08450704
3,Queensland,36370,Rockhampton,6714,16.10612676,7457,17.41028694,14171,16.76704095
3,Queensland,36510,Scenic Rim,5247,23.26313456,5233,23.05997444,10480,23.1612447
3,Queensland,36580,Somerset,3025,22.59654889,2727,21.19869403,5752,21.91154623
3,Queensland,36630,South Burnett,4632,27.01189643,4547,26.52549294,9179,26.76873724
3,Queensland,36660,Southern Downs,4923,26.65114768,5157,27.18216319,10080,26.92020083
3,Queensland,36720,Sunshine Coast,36748,20.78988906,42228,22.32124451,78976,21.58156211
3,Queensland,36820,Tablelands,3619,26.9070632,3674,26.60583677,7293,26.75446641
3,Queensland,36910,Toowoomba,16449,18.60725557,19453,20.8231642,35902,19.74579394
3,Queensland,36950,Torres,152,8.750719632,156,8.838526912,308,8.7949743
3,Queensland,36960,Torres Strait Island,163,7.641819034,195,9.057129587,358,8.352776482
3,Queensland,37010,Townsville,14026,13.86639776,15442,15.39857602,29468,14.62918191
3,Queensland,37300,Weipa,80,3.550821127,67,3.353353353,147,3.45800988
3,Queensland,37310,Western Downs,3105,17.43011115,3044,17.7213716,6149,17.57309022
3,Queensland,37340,Whitsunday,3526,17.21679688,3161,16.43614809,6687,16.83873892
3,Queensland,37400,Winton,135,24.68007313,121,20.47377327,256,22.49560633
3,Queensland,37550,Woorabinda,30,5.952380952,36,6.239168111,66,6.105457909
3,Queensland,37570,Wujal Wujal,13,9.62962963,13,8.227848101,26,8.873720137
3,Queensland,37600,Yarrabah,65,5.086071987,102,7.488986784,167,6.325757576
4,South Australia,40070,Adelaide,1911,13.31150738,2241,16.5448505,4152,14.88118705
4,South Australia,40120,Adelaide Hills,4172,20.24456522,4410,20.76857869,8582,20.51049185
4,South Australia,40150,Adelaide Plains,808,14.24039478,752,14.30201598,1560,14.27003293
4,South Australia,40220,Alexandrina,5029,33.40640361,5064,33.16523675,10093,33.28496521
4,South Australia,40250,Anangu Pitjantjatjara Yankunytjatjara,50,4.038772213,62,4.447632712,112,4.255319149
4,South Australia,40310,Barossa,2923,22.31468051,3168,24.05649632,6091,23.18790924
4,South Australia,40430,Barunga West,469,33.19179052,433,34.17521705,902,33.65671642
4,South Australia,40520,Berri Barmera,1300,23.55072464,1333,25.58541267,2633,24.53867661
4,South Australia,40700,Burnside,4861,21.36891155,6176,25.00809848,11037,23.26321558
4,South Australia,40910,Campbelltown (SA),4764,17.16818624,6530,22.20257727,11294,19.75857243
4,South Australia,41010,Ceduna,355,18.54754441,369,20.46589018,724,19.47807372
4,South Australia,41060,Charles Sturt,11020,17.7304394,13823,21.17266837,24843,19.49387947
4,South Australia,41140,Clare and Gilbert Valleys,1231,26.32591959,1224,25.8828505,2455,26.10313663
4,South Australia,41190,Cleve,212,22.74678112,220,26.66666667,432,24.58736483
4,South Australia,41330,Coober Pedy,309,34.14364641,162,25.11627907,471,30.38709677
4,South Australia,41560,Copper Coast,2673,33.06940492,2662,33.8332486,5335,33.44617892
4,South Australia,41750,Elliston,112,20.4007286,103,20.93495935,215,20.65321806
4,South Australia,41830,Flinders Ranges,275,31.71856978,257,31.88585608,532,31.79916318
4,South Australia,41960,Franklin Harbour,210,30.34682081,202,31.5625,412,30.93093093
4,South Australia,42030,Gawler,2560,19.68625038,3135,22.74211099,5695,21.2587256
4,South Australia,42110,Goyder,610,28.61163227,582,29.1,1192,28.84801549
4,South Australia,42250,Grant,1012,19.92910595,811,20.44881493,1823,20.15701017
4,South Australia,42600,Holdfast Bay,4671,25.25957171,5838,28.79550163,10509,27.10880669
4,South Australia,42750,Kangaroo Island,759,28.26815642,698,28.60655738,1457,28.42926829
4,South Australia,43080,Karoonda East Murray,162,28.57142857,137,30.51224944,299,29.42913386
4,South Australia,43220,Kimba,121,21.88065099,121,23.91304348,242,22.85174693
4,South Australia,43360,Kingston (SA),401,33.00411523,369,31.32427844,770,32.17718345
4,South Australia,43650,Light,1372,16.27713845,1341,16.37962624,2713,16.32763601
4,South Australia,43710,Lower Eyre Peninsula,698,21.34556575,568,19.69486824,1266,20.5719857
4,South Australia,43790,Loxton Waikerie,1616,26.57894737,1553,26.69761045,3169,26.6369673
4,South Australia,44000,Maralinga Tjarutja,11,18.6440678,5,11.62790698,16,15.68627451
4,South Australia,44060,Marion,8051,16.98953322,10383,20.31699442,18434,18.71605089
4,South Australia,44210,Mid Murray,1600,31.37254902,1356,30.84622384,2956,31.12889638
4,South Australia,44340,Mitcham,6500,19.31419742,7949,22.149465,14449,20.77737195
4,South Australia,44550,Mount Barker,3445,16.81307955,4042,18.53533269,7487,17.70101898
4,South Australia,44620,Mount Gambier,2783,20.34654189,3168,22.36024845,5951,21.37111255
4,South Australia,44830,Mount Remarkable,485,33.01565691,449,31.44257703,934,32.24024853
4,South Australia,45040,Murray Bridge,2525,21.56829247,2607,23.2892621,5132,22.40950177
4,South Australia,45090,Naracoorte Lucindale,895,18.95383312,913,21.70708512,1808,20.25089606
4,South Australia,45120,Northern Areas,631,26.19344126,626,27.72364925,1257,26.93379044
4,South Australia,45290,Norwood Payneham and St Peters,3419,17.90614853,4661,23.05371451,8080,20.55352055
4,South Australia,45340,Onkaparinga,16681,18.885505,19688,21.27558408,36369,20.10836812
4,South Australia,45400,Orroroo Carrieton,120,27.21088435,142,31.69642857,262,29.47131609
4,South Australia,45540,Peterborough,278,31.84421535,265,32.71604938,543,32.26381462
4,South Australia,45680,Playford,6080,11.49468749,7173,13.24042455,13253,12.37799923
4,South Australia,45890,Port Adelaide Enfield,9554,13.86607065,12105,17.37152534,21659,15.62867554
4,South Australia,46090,Port Augusta,1283,16.87269858,1241,18.20715962,2524,17.50346741
4,South Australia,46300,Port Lincoln,1522,20.22322615,1666,22.23705286,3188,21.2278599
4,South Australia,46450,Port Pirie,1955,22.13291068,2137,24.36993956,4092,23.24735825
4,South Australia,46510,Prospect,1585,13.68621017,1920,16.61474559,3505,15.14889571
